,job_title,company,location,href,Unnamed: 5,description,apply
0,Data Analyst Co-op (Spring term),Ridley College (Canada),"St. Catharines, ON",https://ca.indeed.com/rc/clk?jk=4aafa08c370b8744&fccid=31dce77bae252289&vjs=3,https://ca.indeed.com/rc/clk?jk=4aafa08c370b8744&fccid=31dce77bae252289&vjs=3,"['position', 'title', 'data', 'analyst', 'coop', 'spring', 'term', 'ridley', 'difference', 'founded', '1889', 'ridley', 'college', 'coeducational', 'boarding', 'day', 'school', '700', 'students', 'jk', 'grade', '12', '50', 'countries', 'worldwide', 'ridley', 'experience', 'integrates', 'traditional', 'liberal', 'arts', 'education', 'individual', 'learning', 'enhanced', 'principles', 'positive', 'psychology', 'international', 'baccalaureate', 'continuum', 'program', 'learnerdriven', 'culture', 'campus', 'community', 'exceptional', 'athletics', 'dynamic', 'arts', 'programs', 'commitment', 'service', 'others', 'unique', 'combination', 'prepares', 'meaningful', 'flourishing', 'lives', 'teaching', 'habits', 'mind', 'body', 'spirit', 'values', 'needed', 'lead', 'global', 'society', 'ridley', 'college', 'located', '90', 'acres', 'st', 'catharines', 'ontario', 'heart', 'niagara', 'peninsula', 'comprised', 'stunning', 'blend', 'century', 'old', 'buildings', 'housing', 'modernized', 'technology', 'team', 'ridley', 'offers', 'prospect', 'part', 'highperformance', 'team', 'nourishing', 'workplace', 'community', 'encourages', 'collaboration', 'innovation', 'inclusivity', 'curious', 'minds', 'grit', 'perseverance', 'assets', 'joining', 'team', 'ridley', 'means', 'committed', 'lifelong', 'learning', 'development', 'integrity', 'value', 'service', 'richly', 'diverse', 'community', 'cultivate', 'full', 'potential', 'students', 'caring', 'committed', 'worldclass', 'team', 'attracting', 'developing', 'retaining', 'people', 'thrive', 'ridley’s', 'positive', 'education', 'culture', 'recognizes', 'celebrates', 'individual', 'strengths', 'critical', 'success', 'overview', 'position', 'service', 'desk', 'environment', 'assisting', 'ridley’s', 'community', 'data', 'analytics', 'solutions', 'network', 'connectivity', 'problems', 'strong', 'emphasis', 'customer', 'service', 'support', 'addition', 'individual', 'crucial', 'stakeholder', 'completing', 'innovative', 'projects', 'summer', 'months', 'responsibilities', 'respond', 'prompt', 'firstperson', 'customer', 'service', 'responsible', 'completing', 'data', 'requests', 'various', 'stakeholders', 'collaborate', 'various', 'areas', 'school', 'build', 'data', 'marts', 'assist', 'decision', 'making', 'support', 'creation', 'schools', 'data', 'architecture', 'ensure', 'data', 'integrity', 'schools', 'information', 'system', 'create', 'appropriate', 'documentation', 'allows', 'stakeholders', 'understand', 'steps', 'data', 'analysis', 'process', 'build', 'analytical', 'dashboards', 'help', 'identify', 'trends', 'admissions', 'development', 'teams', 'assist', 'building', 'knowledge', 'base', 'articles', 'students', 'staff', 'parents', 'support', 'implementation', 'networking', 'projects', 'new', 'technology', 'security', 'improvement', 'projects', 'across', 'campus', 'responsible', 'summer', 'preventative', 'maintenance', 'across', 'campus', 'perform', 'duties', 'assigned', 'qualifications', 'enrolled', 'postsecondary', 'computer', 'science', 'programming', 'program', 'provide', 'excellent', 'customer', 'service', 'able', 'work', 'collaborative', 'environment', 'selfmotivated', 'wellorganized', 'individual', 'ability', 'assess', 'troubleshoot', 'variety', 'problems', 'issues', 'arise', 'ability', 'identify', 'problem', 'trends', 'broader', 'technology', 'issues', 'research', 'recommend', 'solutions', 'ability', 'identify', 'assess', 'emerging', 'trends', 'technologies', 'determine', 'applicability', 'schoolcollege', 'technical', 'skills', 'understanding', 'mac', 'os', 'x', 'microsoft', 'windows', 'operating', 'systems', 'advanced', 'knowledge', 'ms', 'office', 'suite', 'specifically', 'excel', 'understanding', 'objectoriented', 'programming', 'languages', 'python', 'java', 'knowledge', 'pandas', 'numpy', 'would', 'asset', 'understanding', 'database', 'related', 'languages', 'sql', 'experience', 'data', 'visualization', 'tools', 'powerbi', 'tableau', 'would', 'asset', 'understanding', 'scripting', 'languages', 'powershell', 'bash', 'understanding', 'networking', 'environments', 'lan', 'wan', 'wireless', 'offer', 'ridley', 'college', 'offers', 'positive', 'inclusive', 'workplace', 'community', 'competitive', 'compensation', 'package', 'innovative', 'challenging', 'rewarding', 'opportunities', 'learning', 'environment', 'promotes', 'professional', 'development', 'personal', 'growth', 'active', 'community', 'involvement', 'beautiful', 'campus', 'setting', 'heart', 'niagara', 'engages', 'inspires', 'employees', 'flourish', 'apply', 'qualified', 'applicants', 'encouraged', 'upload', 'resume', 'cover', 'letter', 'fields', 'right', 'side', 'page', 'deadline', 'applications', 'january', '15', '2021', 'condition', 'employment', 'satisfactory', 'vulnerable', 'persons', 'screening', 'report', 'must', 'provided', 'applicants', 'thanked', 'interest', 'chosen', 'interviews', 'contacted', 'ridley', 'college', 'committed', 'fostering', 'inclusive', 'accessible', 'equitable', 'environment', 'everyone', 'feels', 'respected', 'valued', 'supported', 'accommodations', 'available', 'applicants', 'disabilities', 'throughout', 'recruitment', 'process', 'selected', 'participate', 'recruitment', 'process', 'please', 'inform', 'human', 'resources', 'nature', 'accommodations', 'may', 'require', 'respect', 'materials', 'processes', 'used', 'order', 'ensure', 'equal', 'participation', '“we', 'inspire', 'flourishing', 'lives', 'transform', 'globe”']",No
1,Data Analytics Associate Summer Intern (MBA),Johnson & Johnson Family of Companies,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=1d1d136f3b5263bf&fccid=0bed8e17bc113980&vjs=3,https://ca.indeed.com/rc/clk?jk=1d1d136f3b5263bf&fccid=0bed8e17bc113980&vjs=3,"['data', 'analytics', 'associate', 'intern', '–', 'johnson', 'johnson', 'inc', '–', 'toronto', 'johnson', 'johnson', 'inc', 'one', 'trusted', 'brands', 'world', 'undisputed', 'leader', 'healthcare', 'industry', 'operations', '60', 'countries', 'breadth', 'products', 'spanning', 'across', 'pharmaceuticals', 'medical', 'devices', 'consumer', 'health', 'products', 'johnson', 'johnson', 'inc', 'company', 'best', 'positioned', 'bring', 'holistic', 'healthcare', 'solutions', 'patients', 'healthcare', 'professionals', 'alike', 'janssen', 'take', 'pride', '1', 'pharmaceutical', 'company', 'canada', 'dedicated', 'addressing', 'solving', 'important', 'unmet', 'medical', 'needs', 'time', 'oncology', 'immunology', 'neuroscience', 'infectious', 'diseases', 'vaccines', 'metabolic', 'chronic', 'diseases', 'women’s', 'health', 'motivated', 'commitment', 'patients', 'bring', 'innovative', 'products', 'services', 'solutions', 'people', 'throughout', 'world', 'please', 'visit', 'wwwjanssenca', 'information', 'offer', 'work', 'culture', 'open', 'creative', 'performance', 'driven', 'environment', 'fun', 'sophisticated', 'within', 'facilities', 'fitness', 'center', 'access', 'online', 'company', 'store', 'exclusive', 'employees', 'purchase', 'jampj', 'products', 'also', 'offer', 'opportunities', 'employees', 'get', 'involved', 'sports', 'teams', 'social', 'events', 'volunteer', 'local', 'charities', 'position', 'overview', 'janssen', 'looking', 'hardworking', 'driven', 'student', 'leaders', 'join', 'team', 'data', 'analytics', 'associate', 'intern', 'toronto', 'office', 'internships', 'run', '4month', 'period', 'beginning', 'may', '2021', 'give', 'opportunity', 'support', 'lead', 'commercial', 'projects', 'within', 'janssen', 'business', 'unit', 'upon', 'completion', 'internship', 'top', 'performing', 'candidates', 'may', 'considered', 'fulltime', 'role', 'area', 'focus', 'summer', 'internship', 'follows', 'data', 'management', 'governance', 'development', 'maintenance', 'comprehensive', 'customer', 'database', 'ensuring', 'effective', 'integration', 'key', 'customer', 'intelligence', 'variety', 'sources', 'evolving', 'handling', 'cross', 'functional', 'processes', 'ensure', 'data', 'integrity', 'compliance', 'across', 'numerous', 'diverse', 'user', 'community', 'providing', 'user', 'support', 'training', 'across', 'community', 'crm', 'related', 'jampj', 'platforms', 'champion', 'use', 'data', 'drive', 'decisionmaking', 'across', 'organization', 'throughout', 'internship', 'exposed', 'worldclass', 'experts', 'guide', 'learning', 'daily', 'support', 'mentorship', 'constructive', 'feedback', 'qualifications', 'student', 'good', 'standing', 'working', 'towards', 'completion', 'mba', 'related', 'graduate', 'degree', 'prior', 'education', 'experience', 'information', 'technologyengineering', 'graduating', '2022', 'excellent', 'verbal', 'presentation', 'communication', 'skills', 'strong', 'ability', 'collaborate', 'partner', 'required', 'work', 'independently', 'strong', 'project', 'management', 'organizational', 'skills', 'strong', 'financial', 'business', 'acumen', 'ability', 'establish', 'rapport', 'relationships', 'possess', 'welldeveloped', 'analytical', 'abilities', 'want', 'join', 'global', 'health', 'care', 'company', 'matters', 'makes', 'difference', 'meet', 'requirements', 'opportunity', 'would', 'love', 'meet', 'vital', 'career', 'seen', 'talent', 'bring', 'work', 'explore', 'opportunities', 'within', 'johnson', 'johnson', 'family', 'companies', 'diversity', 'inclusion', 'central', 'elements', 'shared', 'culture', 'across', 'johnson', 'johnson', 'family', 'companies', 'attracting', 'developing', 'retaining', 'workforce', 'reflects', 'diversity', 'customers', 'communities', 'essential', 'success', 'committed', 'providing', 'respectful', 'inclusive', 'accessible', 'work', 'environment', 'employees', 'opportunity', 'achieve', 'potential', 'primary', 'location', 'canadaontariotoronto', 'organization', 'janssen', 'inc', '7710', 'job', 'function', 'general', 'administration', 'requisition', 'id', '0633200827']",No
2,"Data Analyst, Summer 2021 Student Opportunities",RBC,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=5bc75ed7e05b22d0&fccid=537b899e30af3338&vjs=3,https://ca.indeed.com/rc/clk?jk=5bc75ed7e05b22d0&fccid=537b899e30af3338&vjs=3,"['opportunity', 'interested', 'opportunity', 'work', 'data', 'analyst', 'student', 'applying', 'job', 'posting', 'considered', 'multiple', 'roles', 'available', 'across', 'rbc', 'technology', 'operations', 'exciting', 'areas', 'may', 'able', 'contribute', 'innovation', 'technology', 'global', 'technology', 'infrastructure', 'enterprise', 'operations', 'payments', 'analyze', 'design', 'deliver', 'implement', 'analytic', 'development', 'projects', 'use', 'rbc’s', 'analytics', 'tools', 'ensure', 'project', 'activities', 'accomplished', 'within', 'approved', 'time', 'frames', 'scope', 'budgets', 'confirm', 'projects', 'adhere', 'development', 'standards', 'guidelines', 'apply', 'data', 'warehouse', 'concepts', 'methodologies', 'various', 'projects', 'need', 'succeed', 'musthave', 'currently', 'enrolled', 'canadian', 'postsecondary', 'institution', 'focus', 'computer', 'science', 'mathematics', 'statistics', 'commerce', 'business', 'analysis', 'leadership', 'acumen', 'passion', 'apply', 'dynamic', 'business', 'environment', 'excellent', 'interpersonal', 'highly', 'developed', 'communication', 'skills', 'verbal', 'written', 'creative', 'analytical', 'thinker', 'selfdriven', 'capable', 'working', 'fast', 'paced', 'environment', 'strong', 'ms', 'office', 'skills', '–', 'word', 'outlook', 'excel', 'powerpoint', 'experience', 'understanding', 'opensource', 'software', 'frameworks', 'hadoop', 'data', 'visualization', 'tools', 'tableau', 'splunk', 'databases', 'sql', 'andor', 'vba', 'nicetohave', 'prior', 'experience', 'data', 'integration', 'disparate', 'data', 'sources', 'knowledge', 'design', 'development', 'implementation', 'utilizing', 'current', 'analytics', 'technologies', 'architecture', 'well', 'data', 'warehouse', 'concepts', 'methodologies', 'relational', 'database', 'concepts', 'design', 'experience', 'ability', 'learn', 'absorb', 'new', 'concepts', 'business', 'systems', 'quickly', 'apply', 'new', 'knowledge', 'what’s', 'thrive', 'challenge', 'best', 'progressive', 'thinking', 'keep', 'growing', 'working', 'together', 'deliver', 'trusted', 'advice', 'help', 'clients', 'thrive', 'communities', 'prosper', 'care', 'reaching', 'potential', 'making', 'difference', 'communities', 'achieving', 'success', 'mutual', 'network', 'build', 'lasting', 'relationships', 'students', 'diverse', 'backgrounds', 'across', 'canada', 'participate', 'fun', 'events', 'gamification', 'challenges', 'help', 'build', 'career', 'tool', 'kit', 'enjoying', 'worklife', 'balance', 'leaders', 'support', 'development', 'coaching', 'learning', 'opportunities', 'work', 'dynamic', 'collaborative', 'progressive', 'highly', 'performing', 'team', 'ability', 'make', 'difference', 'lasting', 'impact', 'enjoy', 'comfortable', 'work', 'environment', 'option', 'dress', 'casually', 'encourage', 'apply', 'soon', 'possible', 'accept', 'applications', 'rolling', 'basis', 'please', 'note', 'formal', 'application', 'deadline', 'march', '14', '2021', 'selected', 'progress', 'someone', 'team', 'reach', 'directly', 'provide', 'instructions', 'next', 'steps', 'otherwise', 'feel', 'free', 'check', 'progress', 'updates', 'logging', 'rbc', 'profile', 'status', 'changed', 'denotes', 'fact', 'application', 'still', 'review', 'one', 'date', 'employees', 'return', 'confirm', 'majority', 'summer', 'work', 'integrated', 'learning', '', 'coop', 'positions', 'start', 'working', 'remotely', 'however', 'may', 'transition', 'working', 'rbc', 'office', 'essential', 'service', 'restrictions', 'lifted', 'job', 'summary', 'city', 'toronto', 'address', 'various', 'work', 'hoursweek', '375', 'work', 'environment', 'office', 'career', 'level', 'student', 'job', 'position', 'level', 'pl11', 'application', 'deadline', '03142021', 'req', 'id', '296201', '']",Yes
3,"Data Scientist, Summer Student 2021 Opportunities",RBC,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=1bdf42b3d5b3e409&fccid=537b899e30af3338&vjs=3,https://ca.indeed.com/rc/clk?jk=1bdf42b3d5b3e409&fccid=537b899e30af3338&vjs=3,"['opportunity', 'data', 'scientist', 'role', 'rbc', 'offers', 'opportunity', 'leverage', 'rbc’s', 'data', 'assets', 'develop', 'innovative', 'solutions', 'support', 'rbcs', 'big', 'data', 'strategy', 'position', 'mandated', 'aid', 'rbc', 'develops', 'nextgeneration', 'applications', 'meet', 'customers’', 'needs', 'joining', 'rbc', 'team', 'data', 'scientist', 'opportunity', 'analyze', 'design', 'implement', 'data', 'solutions', 'assist', 'business', 'customers', 'utilizing', 'latest', 'technologies', 'available', 'designing', 'building', 'data', 'solutions', 'meet', 'business', 'needs', 'active', 'contributor', 'individual', 'team', 'rbc', 'development', 'community', 'constantly', 'seek', 'better', 'ways', 'things', 'new', 'tools', 'new', 'technologies', 'new', 'processes', 'work', 'transformational', 'projects', 'delivering', 'new', 'value', 'work', 'part', 'agile', 'team', 'responsible', 'endtoend', 'delivery', 'business', 'needs', 'deploy', 'productionscale', 'solutions', 'using', 'hadoop', 'ecosystem', 'transforming', 'statistical', 'machine', 'learning', 'models', 'single', 'node', 'architecture', 'parallel', 'processing', 'grid', 'technology', 'use', 'business', 'domain', 'knowledge', 'independently', 'lead', 'analytics', 'process', 'identify', 'valuable', 'innovative', 'insights', 'promote', 'analytics', 'across', 'enterprise', 'enable', 'rbc', 'become', 'datadriven', 'organization', 'need', 'succeed', 'musthave', 'advanced', 'programming', 'skills', 'one', 'following', 'languages', 'python', 'r', 'extensive', 'experience', 'utilizing', 'sql', 'scriptsquerying', 'proficient', 'building', 'statistical', 'algorithmic', 'models', 'complex', 'large', 'datasets', 'including', 'limited', 'supervised', 'statistical', 'learning', 'clustering', 'natural', 'language', 'processing', 'recommendation', 'systems', 'timesseries', 'analysis', 'experimental', 'design', 'ab', 'testing', 'data', 'visualization', 'deep', 'learning', 'expert', 'data', 'extract', 'transform', 'load', 'processes', 'variety', 'data', 'types', 'ability', 'perform', 'complex', 'data', 'analysis', 'large', 'volumes', 'data', 'present', 'findings', 'stakeholders', 'nice', 'experience', 'big', 'data', 'technologies', 'primarily', 'machine', 'learning', 'statistics', 'function', 'exposure', 'apache', 'spark', 'hadoop', 'public', 'cloud', 'technologies', 'experience', 'big', 'data', 'processing', 'tools', 'like', 'spark', 'hive', 'github', 'functionality', 'workflow', 'experienceexposure', 'experience', 'data', 'serialization', 'json', 'avro', 'parquet', 'orc', 'experience', 'messaging', 'kafka', 'solace', 'rabbitmq', 'experience', 'working', 'agile', 'projects', 'what’s', 'thrive', 'challenge', 'best', 'progressive', 'thinking', 'keep', 'growing', 'working', 'together', 'deliver', 'trusted', 'advice', 'help', 'clients', 'succeed', 'care', 'reaching', 'potential', 'making', 'difference', 'communities', 'achieving', 'success', 'mutual', 'visit', 'peoplerbccom', 'continued', 'career', 'advancement', 'opportunities', 'exposure', 'strong', 'mentorship', 'leadership', 'examples', 'worldclass', 'training', 'program', 'financial', 'services', 'opportunities', 'valuable', 'member', 'closeknit', 'collaborative', 'team', 'encourages', 'networking', 'comprehensive', 'total', 'rewards', 'program', 'including', 'bonuses', 'flexible', 'benefits', 'competitive', 'compensation', 'encourage', 'apply', 'soon', 'possible', 'accept', 'applications', 'rolling', 'basis', 'please', 'note', 'formal', 'application', 'deadline', 'march', '14', '2021', 'selected', 'progress', 'someone', 'team', 'reach', 'directly', 'provide', 'instructions', 'next', 'steps', 'otherwise', 'feel', 'free', 'check', 'progress', 'updates', 'logging', 'rbc', 'profile', 'status', 'changed', 'denotes', 'fact', 'application', 'still', 'review', 'one', 'date', 'employees', 'return', 'confirm', 'majority', 'summer', 'work', 'integrated', 'learning', '', 'coop', 'positions', 'start', 'working', 'remotely', 'however', 'may', 'transition', 'working', 'rbc', 'office', 'essential', 'service', 'restrictions', 'lifted', 'learn', 'rbc', 'tech', 'jobs', '']",Yes
4,"Business/Operations Analyst, Summer 2021 Student Opportunities (8 Months)",RBC,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=76d9a17c168e0221&fccid=537b899e30af3338&vjs=3,https://ca.indeed.com/rc/clk?jk=76d9a17c168e0221&fccid=537b899e30af3338&vjs=3,"['opportunity', 'interested', 'opportunity', 'work', 'businessoperations', 'analyst', 'student', 'applying', 'job', 'posting', 'considered', 'multiple', 'roles', 'available', 'across', 'rbc', 'technology', 'operations', 'assist', 'documentation', 'endtoend', 'project', 'requirements', 'create', 'use', 'case', 'data', 'catalogue', 'business', 'rules', 'documentation', 'well', 'contribute', 'reporting', 'process', 'improvement', 'manage', 'moderate', 'number', 'applications', 'ie', 'business', 'rules', 'processes', 'etc', 'able', 'provide', 'solutions', 'support', 'production', 'problems', 'identify', 'application', 'deficiencies', 'providerecommend', 'solutions', 'support', 'team', 'business', 'assist', 'transition', 'projects', 'development', 'support', 'conduct', 'accurate', 'timely', 'investigations', 'issues', 'occur', 'track', 'work', 'requests', 'problem', 'tracking', 'records', 'system', 'change', 'requests', 'investigations', 'work', 'items', 'maintain', 'accurate', 'details', 'priority', 'ratings', 'follow', 'requests', 'opened', 'ensure', 'technical', 'quality', 'assurance', 'qa', 'teams', 'adhere', 'change', 'management', 'process', 'need', 'succeed', 'musthave', 'currently', 'enrolled', 'canadian', 'postsecondary', 'institution', 'focus', 'business', 'commerce', 'equivalent', 'leadership', 'acumen', 'passion', 'apply', 'dynamic', 'business', 'environment', 'excellent', 'interpersonal', 'highly', 'developed', 'communication', 'skills', 'verbal', 'written', 'creative', 'analytical', 'thinker', 'selfdriven', 'capable', 'working', 'fast', 'paced', 'environment', 'strong', 'ms', 'office', 'skills', '–', 'word', 'outlook', 'excel', 'powerpoint', 'nicetohave', 'capability', 'manage', 'multiple', 'priorities', 'across', 'number', 'assignments', 'prioritize', 'effectively', 'motivated', 'analytical', 'strong', 'achievement', 'orientation', 'attention', 'detail', 'understanding', 'risk', 'assessment', 'quantification', 'methodologies', 'experience', 'creating', 'process', 'documents', 'what’s', 'thrive', 'challenge', 'best', 'progressive', 'thinking', 'keep', 'growing', 'working', 'together', 'deliver', 'trusted', 'advice', 'help', 'clients', 'thrive', 'communities', 'prosper', 'care', 'reaching', 'potential', 'making', 'difference', 'communities', 'achieving', 'success', 'mutual', 'network', 'build', 'lasting', 'relationships', 'students', 'diverse', 'backgrounds', 'across', 'canada', 'participate', 'fun', 'events', 'gamification', 'challenges', 'help', 'build', 'career', 'tool', 'kit', 'enjoying', 'worklife', 'balance', 'leaders', 'support', 'development', 'coaching', 'learning', 'opportunities', 'work', 'dynamic', 'collaborative', 'progressive', 'highly', 'performing', 'team', 'ability', 'make', 'difference', 'lasting', 'impact', 'enjoy', 'comfortable', 'work', 'environment', 'option', 'dress', 'casually', 'encourage', 'apply', 'soon', 'possible', 'accept', 'applications', 'rolling', 'basis', 'please', 'note', 'formal', 'application', 'deadline', 'march', '14', '2021', 'selected', 'progress', 'someone', 'team', 'reach', 'directly', 'provide', 'instructions', 'next', 'steps', 'otherwise', 'feel', 'free', 'check', 'progress', 'updates', 'logging', 'rbc', 'profile', 'status', 'changed', 'denotes', 'fact', 'application', 'still', 'review', 'one', 'date', 'employees', 'return', 'confirm', 'majority', 'summer', 'work', 'integrated', 'learning', '', 'coop', 'positions', 'start', 'working', 'remotely', 'however', 'may', 'transition', 'working', 'rbc', 'office', 'essential', 'service', 'restrictions', 'lifted', 'job', 'summary', 'city', 'toronto', 'address', 'various', 'work', 'hoursweek', '375', 'work', 'environment', 'office', 'career', 'level', 'student', 'job', 'position', 'level', 'pl11', 'application', 'deadline', '03142021', 'req', 'id', '296198', '']",Yes
5,"Business/Operations Analyst, Summer 2021 Student Opportunities",RBC,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=26f445d033a495aa&fccid=537b899e30af3338&vjs=3,https://ca.indeed.com/rc/clk?jk=26f445d033a495aa&fccid=537b899e30af3338&vjs=3,"['opportunity', 'interested', 'opportunity', 'work', 'businessoperations', 'analyst', 'student', 'applying', 'job', 'posting', 'considered', 'multiple', 'roles', 'available', 'across', 'rbc', 'technology', 'operations', 'assist', 'documentation', 'endtoend', 'project', 'requirements', 'create', 'use', 'case', 'data', 'catalogue', 'business', 'rules', 'documentation', 'well', 'contribute', 'reporting', 'process', 'improvement', 'manage', 'moderate', 'number', 'applications', 'ie', 'business', 'rules', 'processes', 'etc', 'able', 'provide', 'solutions', 'support', 'production', 'problems', 'identify', 'application', 'deficiencies', 'providerecommend', 'solutions', 'support', 'team', 'business', 'assist', 'transition', 'projects', 'development', 'support', 'conduct', 'accurate', 'timely', 'investigations', 'issues', 'occur', 'track', 'work', 'requests', 'problem', 'tracking', 'records', 'system', 'change', 'requests', 'investigations', 'work', 'items', 'maintain', 'accurate', 'details', 'priority', 'ratings', 'follow', 'requests', 'opened', 'ensure', 'technical', 'quality', 'assurance', 'qa', 'teams', 'adhere', 'change', 'management', 'process', 'need', 'succeed', 'musthave', 'currently', 'enrolled', 'canadian', 'postsecondary', 'institution', 'focus', 'business', 'commerce', 'equivalent', 'leadership', 'acumen', 'passion', 'apply', 'dynamic', 'business', 'environment', 'excellent', 'interpersonal', 'highly', 'developed', 'communication', 'skills', 'verbal', 'written', 'creative', 'analytical', 'thinker', 'selfdriven', 'capable', 'working', 'fast', 'paced', 'environment', 'strong', 'ms', 'office', 'skills', '–', 'word', 'outlook', 'excel', 'powerpoint', 'nicetohave', 'capability', 'manage', 'multiple', 'priorities', 'across', 'number', 'assignments', 'prioritize', 'effectively', 'motivated', 'analytical', 'strong', 'achievement', 'orientation', 'attention', 'detail', 'understanding', 'risk', 'assessment', 'quantification', 'methodologies', 'experience', 'creating', 'process', 'documents', 'what’s', 'thrive', 'challenge', 'best', 'progressive', 'thinking', 'keep', 'growing', 'working', 'together', 'deliver', 'trusted', 'advice', 'help', 'clients', 'thrive', 'communities', 'prosper', 'care', 'reaching', 'potential', 'making', 'difference', 'communities', 'achieving', 'success', 'mutual', 'network', 'build', 'lasting', 'relationships', 'students', 'diverse', 'backgrounds', 'across', 'canada', 'participate', 'fun', 'events', 'gamification', 'challenges', 'help', 'build', 'career', 'tool', 'kit', 'enjoying', 'worklife', 'balance', 'leaders', 'support', 'development', 'coaching', 'learning', 'opportunities', 'work', 'dynamic', 'collaborative', 'progressive', 'highly', 'performing', 'team', 'ability', 'make', 'difference', 'lasting', 'impact', 'enjoy', 'comfortable', 'work', 'environment', 'option', 'dress', 'casually', 'encourage', 'apply', 'soon', 'possible', 'accept', 'applications', 'rolling', 'basis', 'please', 'note', 'formal', 'application', 'deadline', 'march', '14', '2021', 'selected', 'progress', 'someone', 'team', 'reach', 'directly', 'provide', 'instructions', 'next', 'steps', 'otherwise', 'feel', 'free', 'check', 'progress', 'updates', 'logging', 'rbc', 'profile', 'status', 'changed', 'denotes', 'fact', 'application', 'still', 'review', 'one', 'date', 'employees', 'return', 'confirm', 'majority', 'summer', 'work', 'integrated', 'learning', '', 'coop', 'positions', 'start', 'working', 'remotely', 'however', 'may', 'transition', 'working', 'rbc', 'office', 'essential', 'service', 'restrictions', 'lifted', '']",Yes
